#,,,,"generated_by='OpenQuake engine 3.16.1', start_date='2023-05-23T00:22:57', checksum=843156240"
custom_site_id,lon,lat,gmv_PGA,gsd_PGA
qd66yvwb,1.15970E+02,-3.18300E+01,6.53612E-01,1.53013E+00
qd66yzqg,1.15970E+02,-3.18200E+01,6.19611E-01,1.53555E+00
qd67nuyc,1.15970E+02,-3.17900E+01,4.18702E-01,1.53518E+00
qd67nywu,1.15970E+02,-3.17800E+01,3.37843E-01,1.53973E+00
qd67qbqy,1.15970E+02,-3.17700E+01,3.33325E-01,1.58901E+00
qd62xhwn,1.15980E+02,-3.22300E+01,9.71499E-02,1.61777E+00
qd63p1qn,1.15980E+02,-3.21600E+01,1.62175E-01,1.57245E+00
qd63p5q0,1.15980E+02,-3.21500E+01,1.72355E-01,1.61487E+00
qd63pjn4,1.15980E+02,-3.21400E+01,1.71350E-01,1.51451E+00
qd63x1y4,1.15980E+02,-3.20700E+01,4.04760E-01,1.56184E+00
qd63x5wh,1.15980E+02,-3.20600E+01,4.94215E-01,1.58788E+00
qd63xjqp,1.15980E+02,-3.20500E+01,5.39251E-01,1.58091E+00
qd63xpq1,1.15980E+02,-3.20400E+01,6.94053E-01,1.53898E+00
qd63z1n5,1.15980E+02,-3.20300E+01,7.59871E-01,1.57582E+00
qd63z4yj,1.15980E+02,-3.20200E+01,8.13608E-01,1.50769E+00
qd63zhy0,1.15980E+02,-3.20100E+01,9.53257E-01,1.57244E+00
qd63znw4,1.15980E+02,-3.20000E+01,1.00298E+00,1.47660E+00
qd66p0qh,1.15980E+02,-3.19900E+01,9.47496E-01,1.57885E+00
qd66p4nn,1.15980E+02,-3.19800E+01,9.32109E-01,1.58411E+00
qd66phn1,1.15980E+02,-3.19700E+01,7.73787E-01,1.53277E+00
qd66pjy5,1.15980E+02,-3.19600E+01,9.18598E-01,1.53703E+00
qd66ppwj,1.15980E+02,-3.19500E+01,9.22302E-01,1.55074E+00
qd66r1w0,1.15980E+02,-3.19400E+01,8.83919E-01,1.57061E+00
qd66rjnh,1.15980E+02,-3.19200E+01,8.87474E-01,1.59983E+00
qd66rnyn,1.15980E+02,-3.19100E+01,9.75779E-01,1.58128E+00
qd66x0y1,1.15980E+02,-3.19000E+01,8.70874E-01,1.61164E+00
qd66x4w5,1.15980E+02,-3.18900E+01,8.08946E-01,1.55793E+00
qd66xnnp,1.15980E+02,-3.18700E+01,8.29281E-01,1.58347E+00
qd67p4yp,1.15980E+02,-3.18000E+01,5.39477E-01,1.53777E+00
qd67phy1,1.15980E+02,-3.17900E+01,4.81073E-01,1.59516E+00
qd67r0qn,1.15980E+02,-3.17700E+01,3.47092E-01,1.62188E+00
qd67r4q0,1.15980E+02,-3.17600E+01,3.08258E-01,1.52349E+00
qd67rhn4,1.15980E+02,-3.17500E+01,2.87723E-01,1.58849E+00
qd62xktq,1.15990E+02,-3.22300E+01,1.04252E-01,1.50639E+00
qd63p7m2,1.15990E+02,-3.21500E+01,1.89588E-01,1.58398E+00
qd63rqjq,1.15990E+02,-3.20900E+01,3.44968E-01,1.61593E+00
qd63x2j2,1.15990E+02,-3.20800E+01,3.71034E-01,1.59751E+00
qd63x3v6,1.15990E+02,-3.20700E+01,4.43131E-01,1.55448E+00
qd63x7tk,1.15990E+02,-3.20600E+01,4.78311E-01,1.56984E+00
qd63xmmr,1.15990E+02,-3.20500E+01,5.96356E-01,1.57554E+00
qd63xrm3,1.15990E+02,-3.20400E+01,6.86536E-01,1.62318E+00
qd63z3j7,1.15990E+02,-3.20300E+01,8.39401E-01,1.63930E+00
qd63z6vm,1.15990E+02,-3.20200E+01,9.35814E-01,1.56603E+00
qd63zkv2,1.15990E+02,-3.20100E+01,1.09634E+00,1.58885E+00
qd63zqt6,1.15990E+02,-3.20000E+01,1.08647E+00,1.60429E+00
qd66p2mk,1.15990E+02,-3.19900E+01,1.08394E+00,1.52362E+00
qd66p6jq,1.15990E+02,-3.19800E+01,1.11408E+00,1.61948E+00
qd66pkj3,1.15990E+02,-3.19700E+01,9.69053E-01,1.55081E+00
qd66pmv7,1.15990E+02,-3.19600E+01,1.11453E+00,1.50284E+00
qd66prtm,1.15990E+02,-3.19500E+01,1.12756E+00,1.53422E+00
qd66r3t2,1.15990E+02,-3.19400E+01,1.07186E+00,1.56954E+00
qd66r7m6,1.15990E+02,-3.19300E+01,1.01995E+00,1.56162E+00
qd66rmjk,1.15990E+02,-3.19200E+01,1.05831E+00,1.57107E+00
qd66rqvq,1.15990E+02,-3.19100E+01,1.06989E+00,1.58062E+00
qd66x2v3,1.15990E+02,-3.19000E+01,1.13454E+00,1.58970E+00
qd66x6t7,1.15990E+02,-3.18900E+01,1.05946E+00,1.61615E+00
qd66z2j6,1.15990E+02,-3.18600E+01,1.04248E+00,1.57579E+00
qd66z3vk,1.15990E+02,-3.18500E+01,1.00928E+00,1.53744E+00
qd67pkv3,1.15990E+02,-3.17900E+01,4.93201E-01,1.59084E+00
qd67pqtk,1.15990E+02,-3.17800E+01,4.25825E-01,1.58404E+00
qd67r2mq,1.15990E+02,-3.17700E+01,4.23316E-01,1.58912E+00
qd67r6m2,1.15990E+02,-3.17600E+01,2.99547E-01,1.62136E+00
qd67rkj6,1.15990E+02,-3.17500E+01,2.67605E-01,1.56156E+00
qd62xssw,1.16000E+02,-3.22300E+01,1.00164E-01,1.50735E+00
qd62xws8,1.16000E+02,-3.22200E+01,1.06149E-01,1.57563E+00
qd62zeux,1.16000E+02,-3.21900E+01,1.29003E-01,1.58829E+00
qd62zxss,1.16000E+02,-3.21700E+01,1.54780E-01,1.55823E+00
qd63p9kw,1.16000E+02,-3.21600E+01,1.71392E-01,1.58925E+00
qd63pthd,1.16000E+02,-3.21400E+01,2.01086E-01,1.63158E+00
qd63pwut,1.16000E+02,-3.21300E+01,2.32923E-01,1.52807E+00
qd63r8sx,1.16000E+02,-3.21200E+01,2.52053E-01,1.57875E+00
qd63rds9,1.16000E+02,-3.21100E+01,2.52587E-01,1.51776E+00
qd63rske,1.16000E+02,-3.21000E+01,3.30487E-01,1.58346E+00
qd63x8h8,1.16000E+02,-3.20800E+01,4.13119E-01,1.52691E+00
qd63x9ud,1.16000E+02,-3.20700E+01,4.57364E-01,1.53497E+00
qd63xess,1.16000E+02,-3.20600E+01,5.02728E-01,1.51071E+00
qd63xtkx,1.16000E+02,-3.20500E+01,6.29457E-01,1.57235E+00
qd63xxk9,1.16000E+02,-3.20400E+01,7.63217E-01,1.53985E+00
qd63z9he,1.16000E+02,-3.20300E+01,9.38807E-01,1.60666E+00
qd63zsu8,1.16000E+02,-3.20100E+01,1.19430E+00,1.56063E+00
qd63zwsd,1.16000E+02,-3.20000E+01,1.29664E+00,1.61120E+00
qd66p8ks,1.16000E+02,-3.19900E+01,1.38994E+00,1.56567E+00
qd66pdhw,1.16000E+02,-3.19800E+01,1.22060E+00,1.52480E+00
qd66psh9,1.16000E+02,-3.19700E+01,1.05431E+00,1.51918E+00
qd66ptue,1.16000E+02,-3.19600E+01,1.21251E+00,1.58232E+00
qd66pxst,1.16000E+02,-3.19500E+01,1.27023E+00,1.56289E+00
qd66r9s8,1.16000E+02,-3.19400E+01,1.30189E+00,1.60477E+00
qd66rekd,1.16000E+02,-3.19300E+01,1.17195E+00,1.60234E+00
qd66rths,1.16000E+02,-3.19200E+01,1.12654E+00,1.57943E+00
qd66rwuw,1.16000E+02,-3.19100E+01,1.18842E+00,1.53561E+00
qd66x8u9,1.16000E+02,-3.19000E+01,1.30140E+00,1.57582E+00
qd66xdse,1.16000E+02,-3.18900E+01,1.12935E+00,1.60798E+00
qd66xskt,1.16000E+02,-3.18800E+01,1.12648E+00,1.58600E+00
qd66xwhx,1.16000E+02,-3.18700E+01,1.26850E+00,1.54666E+00
qd67r8kw,1.16000E+02,-3.17700E+01,3.94655E-01,1.60197E+00
qd67rshd,1.16000E+02,-3.17500E+01,2.67430E-01,1.54751E+00
qd67rtut,1.16000E+02,-3.17400E+01,2.63138E-01,1.60861E+00
qd62xc5f,1.16010E+02,-3.22500E+01,8.13825E-02,1.55101E+00
qd62xfgu,1.16010E+02,-3.22400E+01,9.16738E-02,1.57318E+00
qd62xuey,1.16010E+02,-3.22300E+01,9.57517E-02,1.54265E+00
qd62xyeb,1.16010E+02,-3.22200E+01,1.10092E-01,1.53268E+00
qd62zb7g,1.16010E+02,-3.22100E+01,1.08950E-01,1.49339E+00
qd63pc7y,1.16010E+02,-3.21600E+01,1.63007E-01,1.56547E+00
qd63pg7b,1.16010E+02,-3.21500E+01,1.86217E-01,1.56286E+00
qd63pv5f,1.16010E+02,-3.21400E+01,1.98085E-01,1.56300E+00
qd63pygv,1.16010E+02,-3.21300E+01,2.28096E-01,1.50062E+00
qd63rbez,1.16010E+02,-3.21200E+01,2.44613E-01,1.61897E+00
qd63rfec,1.16010E+02,-3.21100E+01,2.78702E-01,1.59125E+00
qd63xb5b,1.16010E+02,-3.20800E+01,4.06545E-01,1.58784E+00
qd63xcgf,1.16010E+02,-3.20700E+01,4.76836E-01,1.57047E+00
qd63xgeu,1.16010E+02,-3.20600E+01,5.56264E-01,1.57682E+00
qd63xv7z,1.16010E+02,-3.20500E+01,6.46383E-01,1.58183E+00
qd63xz7c,1.16010E+02,-3.20400E+01,7.83183E-01,1.58597E+00
qd63zc5g,1.16010E+02,-3.20300E+01,9.72074E-01,1.54496E+00
qd63zugb,1.16010E+02,-3.20100E+01,1.43753E+00,1.58150E+00
qd63zyef,1.16010E+02,-3.20000E+01,1.53808E+00,1.59297E+00
qd66pb7u,1.16010E+02,-3.19900E+01,1.45490E+00,1.62780E+00
qd66pf5y,1.16010E+02,-3.19800E+01,1.45067E+00,1.51605E+00
qd66pu5c,1.16010E+02,-3.19700E+01,1.21614E+00,1.54911E+00
qd66pvgg,1.16010E+02,-3.19600E+01,1.38214E+00,1.53706E+00
qd66pzev,1.16010E+02,-3.19500E+01,1.59058E+00,1.57080E+00
qd66rceb,1.16010E+02,-3.19400E+01,1.52917E+00,1.66567E+00
qd66rg7f,1.16010E+02,-3.19300E+01,1.33067E+00,1.58811E+00
qd66rv5u,1.16010E+02,-3.19200E+01,1.36073E+00,1.55009E+00
qd66rygy,1.16010E+02,-3.19100E+01,1.30729E+00,1.56846E+00
qd66xbgc,1.16010E+02,-3.19000E+01,1.36126E+00,1.57517E+00
qd66xfeg,1.16010E+02,-3.18900E+01,1.34180E+00,1.52793E+00
qd66xu7v,1.16010E+02,-3.18800E+01,1.20504E+00,1.56740E+00
qd66xy5z,1.16010E+02,-3.18700E+01,1.41300E+00,1.60927E+00
qd67ru5f,1.16010E+02,-3.17500E+01,2.92729E-01,1.60791E+00
qd67rvgv,1.16010E+02,-3.17400E+01,2.43233E-01,1.58280E+00
qd688154,1.16020E+02,-3.22500E+01,9.15144E-02,1.53333E+00
qd6884gh,1.16020E+02,-3.22400E+01,8.76745E-02,1.55257E+00
qd68bjg1,1.16020E+02,-3.21800E+01,1.59059E-01,1.54519E+00
qd69017n,1.16020E+02,-3.21600E+01,1.69855E-01,1.58833E+00
qd690570,1.16020E+02,-3.21500E+01,1.78688E-01,1.51569E+00
qd690ngj,1.16020E+02,-3.21300E+01,2.33094E-01,1.57645E+00
qd6920ep,1.16020E+02,-3.21200E+01,2.69630E-01,1.53555E+00
qd6924e1,1.16020E+02,-3.21100E+01,2.63578E-01,1.57099E+00
qd698j7p,1.16020E+02,-3.20500E+01,6.88936E-01,1.58541E+00
qd69b155,1.16020E+02,-3.20300E+01,1.04373E+00,1.50153E+00
qd69b4gj,1.16020E+02,-3.20200E+01,1.25487E+00,1.60524E+00
qd69bhg0,1.16020E+02,-3.20100E+01,1.32287E+00,1.57568E+00
qd69bne4,1.16020E+02,-3.20000E+01,1.56259E+00,1.55993E+00
qd6d007h,1.16020E+02,-3.19900E+01,1.68123E+00,1.53268E+00
qd6d045n,1.16020E+02,-3.19800E+01,1.46326E+00,1.61216E+00
qd6d0h51,1.16020E+02,-3.19700E+01,1.32555E+00,1.58807E+00
qd6d0jg5,1.16020E+02,-3.19600E+01,1.63138E+00,1.59085E+00
qd6d0pej,1.16020E+02,-3.19500E+01,1.62424E+00,1.56747E+00
qd6d21e0,1.16020E+02,-3.19400E+01,1.58844E+00,1.55288E+00
qd6d2ngn,1.16020E+02,-3.19100E+01,1.50956E+00,1.58644E+00
qd6d80g1,1.16020E+02,-3.19000E+01,1.52283E+00,1.58086E+00
qd6d84e5,1.16020E+02,-3.18900E+01,1.45949E+00,1.56193E+00
qd6d8h7j,1.16020E+02,-3.18800E+01,1.27740E+00,1.53897E+00
qd6d8n5p,1.16020E+02,-3.18700E+01,1.53263E+00,1.57542E+00
qd6e0neh,1.16020E+02,-3.17800E+01,4.63437E-01,1.60732E+00
qd6e2h54,1.16020E+02,-3.17500E+01,3.06763E-01,1.62032E+00
qd6e2jgj,1.16020E+02,-3.17400E+01,2.44195E-01,1.58217E+00
qd68brdk,1.16030E+02,-3.21700E+01,1.61667E-01,1.55089E+00
qd69036q,1.16030E+02,-3.21600E+01,1.63595E-01,1.62525E+00
qd690qfm,1.16030E+02,-3.21300E+01,2.34419E-01,1.57906E+00
qd6922dr,1.16030E+02,-3.21200E+01,2.35334E-01,1.55904E+00
qd69bkf2,1.16030E+02,-3.20100E+01,1.48007E+00,1.61735E+00
qd69bqd6,1.16030E+02,-3.20000E+01,1.61546E+00,1.65122E+00
qd6d026k,1.16030E+02,-3.19900E+01,1.63442E+00,1.50856E+00
qd6d064q,1.16030E+02,-3.19800E+01,1.60387E+00,1.57743E+00
qd6d0k43,1.16030E+02,-3.19700E+01,1.33603E+00,1.54405E+00
qd6d0mf7,1.16030E+02,-3.19600E+01,1.58834E+00,1.60803E+00
qd6d0rdm,1.16030E+02,-3.19500E+01,1.71316E+00,1.52512E+00
qd6d23d2,1.16030E+02,-3.19400E+01,1.60794E+00,1.54904E+00
qd6d2766,1.16030E+02,-3.19300E+01,1.49443E+00,1.55945E+00
qd6d2m4k,1.16030E+02,-3.19200E+01,1.51277E+00,1.53146E+00
qd6d2qfq,1.16030E+02,-3.19100E+01,1.78312E+00,1.65039E+00
qd6d82f3,1.16030E+02,-3.19000E+01,1.77485E+00,1.55185E+00
qd6d86d7,1.16030E+02,-3.18900E+01,1.50926E+00,1.56591E+00
qd6d8k6m,1.16030E+02,-3.18800E+01,1.39230E+00,1.69439E+00
qd6d8q4r,1.16030E+02,-3.18700E+01,1.61703E+00,1.54280E+00
qd6e0qdk,1.16030E+02,-3.17800E+01,4.87671E-01,1.62478E+00
qd68bx9s,1.16040E+02,-3.21700E+01,1.43547E-01,1.58159E+00
qd69b91e,1.16040E+02,-3.20300E+01,1.02349E+00,1.54964E+00
qd69bsc8,1.16040E+02,-3.20100E+01,1.41424E+00,1.60682E+00
qd69bw9d,1.16040E+02,-3.20000E+01,1.65383E+00,1.56707E+00
qd6d083s,1.16040E+02,-3.19900E+01,1.51043E+00,1.60597E+00
qd6d0d1w,1.16040E+02,-3.19800E+01,1.42609E+00,1.59227E+00
qd6d0s19,1.16040E+02,-3.19700E+01,1.33366E+00,1.58839E+00
qd6d0tce,1.16040E+02,-3.19600E+01,1.47591E+00,1.60043E+00
qd6d0x9t,1.16040E+02,-3.19500E+01,1.58397E+00,1.55872E+00
qd6d2998,1.16040E+02,-3.19400E+01,1.50931E+00,1.57097E+00
qd6d2e3d,1.16040E+02,-3.19300E+01,1.34021E+00,1.57249E+00
qd6d2t1s,1.16040E+02,-3.19200E+01,1.33710E+00,1.66460E+00
qd6d2wcw,1.16040E+02,-3.19100E+01,1.61365E+00,1.54504E+00
qd6d88c9,1.16040E+02,-3.19000E+01,1.55284E+00,1.52359E+00
qd6d8d9e,1.16040E+02,-3.18900E+01,1.29432E+00,1.52284E+00
qd6d8s3t,1.16040E+02,-3.18800E+01,1.28483E+00,1.57268E+00
qd6d8w1x,1.16040E+02,-3.18700E+01,1.53980E+00,1.59648E+00
qd6db81d,1.16040E+02,-3.18600E+01,1.63233E+00,1.59637E+00
qd68bz9h,1.16050E+02,-3.21700E+01,1.61025E-01,1.59001E+00
qd69buc0,1.16050E+02,-3.20100E+01,1.19669E+00,1.60126E+00
qd69by94,1.16050E+02,-3.20000E+01,1.42209E+00,1.57147E+00
qd6d0b3h,1.16050E+02,-3.19900E+01,1.40538E+00,1.55680E+00
qd6d0f1n,1.16050E+02,-3.19800E+01,1.32455E+00,1.61324E+00
qd6d0u11,1.16050E+02,-3.19700E+01,1.18278E+00,1.62649E+00
qd6d0vc5,1.16050E+02,-3.19600E+01,1.46353E+00,1.59079E+00
qd6d2g34,1.16050E+02,-3.19300E+01,1.35421E+00,1.55265E+00
qd6d2v1h,1.16050E+02,-3.19200E+01,1.30845E+00,1.56110E+00
qd6d2ycn,1.16050E+02,-3.19100E+01,1.55970E+00,1.53378E+00
qd6d8bc1,1.16050E+02,-3.19000E+01,1.45302E+00,1.54784E+00
qd6d8f95,1.16050E+02,-3.18900E+01,1.27340E+00,1.57350E+00
qd6d8u3j,1.16050E+02,-3.18800E+01,1.21663E+00,1.60988E+00
qd6d8y1p,1.16050E+02,-3.18700E+01,1.49470E+00,1.57011E+00
qd6dbb14,1.16050E+02,-3.18600E+01,1.65602E+00,1.60964E+00
qd68c40m,1.16060E+02,-3.22000E+01,1.08332E-01,1.54282E+00
qd68c5br,1.16060E+02,-3.21900E+01,1.23693E-01,1.59621E+00
qd68cp8k,1.16060E+02,-3.21700E+01,1.34233E-01,1.57142E+00
qd69308r,1.16060E+02,-3.21200E+01,2.46386E-01,1.53218E+00
qd69chb2,1.16060E+02,-3.20100E+01,1.07777E+00,1.60634E+00
qd69cn86,1.16060E+02,-3.20000E+01,1.10913E+00,1.60433E+00
qd6d102k,1.16060E+02,-3.19900E+01,1.25390E+00,1.60644E+00
qd6d140q,1.16060E+02,-3.19800E+01,1.14472E+00,1.56862E+00
qd6d1h03,1.16060E+02,-3.19700E+01,1.09425E+00,1.60047E+00
qd6d1jb7,1.16060E+02,-3.19600E+01,1.27207E+00,1.54536E+00
qd6d1p8m,1.16060E+02,-3.19500E+01,1.15850E+00,1.54678E+00
qd6d3526,1.16060E+02,-3.19300E+01,1.14469E+00,1.60789E+00
qd6d90b3,1.16060E+02,-3.19000E+01,1.23104E+00,1.65407E+00
qd6d9487,1.16060E+02,-3.18900E+01,1.18749E+00,1.54300E+00
qd6d9h2m,1.16060E+02,-3.18800E+01,1.09310E+00,1.61882E+00
qd6d9n0r,1.16060E+02,-3.18700E+01,1.21319E+00,1.56616E+00
qd6dc006,1.16060E+02,-3.18600E+01,1.34824E+00,1.59109E+00
qd68c4pt,1.16070E+02,-3.22000E+01,1.21417E-01,1.52895E+00
qd6934x9,1.16070E+02,-3.21100E+01,2.79294E-01,1.57521E+00
qd6d10rs,1.16070E+02,-3.19900E+01,1.02085E+00,1.54141E+00
qd6d14pw,1.16070E+02,-3.19800E+01,1.08245E+00,1.52919E+00
qd6d1hp9,1.16070E+02,-3.19700E+01,9.41659E-01,1.58991E+00
qd6d1jze,1.16070E+02,-3.19600E+01,9.89744E-01,1.59422E+00
qd6d3jps,1.16070E+02,-3.19200E+01,9.10212E-01,1.56194E+00
qd6d9hrt,1.16070E+02,-3.18800E+01,1.03437E+00,1.60587E+00
qd6d9npx,1.16070E+02,-3.18700E+01,1.07222E+00,1.53849E+00
qd68cmyc,1.16080E+02,-3.21800E+01,1.32960E-01,1.62200E+00
qd691qyv,1.16080E+02,-3.21300E+01,2.05263E-01,1.56583E+00
qd6d37qf,1.16080E+02,-3.19300E+01,7.99920E-01,1.58013E+00
qd6d3mnu,1.16080E+02,-3.19200E+01,8.77596E-01,1.60086E+00
qd691vj6,1.16100E+02,-3.21400E+01,1.84619E-01,1.57328E+00
qd6d6mhh,1.16120E+02,-3.19200E+01,4.69990E-01,1.55735E+00
qd6d6qun,1.16120E+02,-3.19100E+01,5.21790E-01,1.59738E+00
qd6dds7m,1.16130E+02,-3.18800E+01,4.00803E-01,1.63360E+00
qd6d6v4s,1.16140E+02,-3.19200E+01,4.00707E-01,1.59175E+00
qd6d6yfw,1.16140E+02,-3.19100E+01,3.69785E-01,1.51170E+00
qd6ddfde,1.16140E+02,-3.18900E+01,3.85575E-01,1.58986E+00
qd6ddu6t,1.16140E+02,-3.18800E+01,3.42551E-01,1.57719E+00
qd6d7j1u,1.16150E+02,-3.19200E+01,3.11157E-01,1.57295E+00
qd6d7ncy,1.16150E+02,-3.19100E+01,3.20895E-01,1.59356E+00
qd6d7734,1.16160E+02,-3.19300E+01,2.93088E-01,1.54568E+00
qd6d7m1h,1.16160E+02,-3.19200E+01,2.94440E-01,1.56275E+00
qd6d7qcn,1.16160E+02,-3.19100E+01,3.06659E-01,1.53599E+00
qd6de2c1,1.16160E+02,-3.19000E+01,3.06206E-01,1.56956E+00
qd6d7e26,1.16170E+02,-3.19300E+01,2.64909E-01,1.54680E+00
qd6d7t0k,1.16170E+02,-3.19200E+01,2.40709E-01,1.52232E+00
qd6d7wbq,1.16170E+02,-3.19100E+01,2.55672E-01,1.56818E+00
qd6de8b3,1.16170E+02,-3.19000E+01,2.68553E-01,1.55378E+00
qd6des2m,1.16170E+02,-3.18800E+01,2.79366E-01,1.53360E+00
qd6dew0r,1.16170E+02,-3.18700E+01,2.87234E-01,1.50015E+00
qd6d7erd,1.16180E+02,-3.19300E+01,2.35330E-01,1.58610E+00
qd6d7tps,1.16180E+02,-3.19200E+01,2.50869E-01,1.61573E+00
qd6d7wzw,1.16180E+02,-3.19100E+01,2.44012E-01,1.55430E+00
qd6de8z9,1.16180E+02,-3.19000E+01,2.38195E-01,1.57842E+00
qd6dedxe,1.16180E+02,-3.18900E+01,2.36766E-01,1.59409E+00
qd6desrt,1.16180E+02,-3.18800E+01,2.30294E-01,1.54467E+00
qd6d7gqf,1.16190E+02,-3.19300E+01,2.25384E-01,1.53728E+00
qd6d7vnu,1.16190E+02,-3.19200E+01,2.08522E-01,1.54042E+00
qd6debyc,1.16190E+02,-3.19000E+01,2.05974E-01,1.62175E+00
qd6defwg,1.16190E+02,-3.18900E+01,2.11377E-01,1.54272E+00
qd6dknyq,1.16200E+02,-3.19100E+01,1.85206E-01,1.57336E+00
qd6ds0y3,1.16200E+02,-3.19000E+01,2.15228E-01,1.58874E+00
qd6ds4w7,1.16200E+02,-3.18900E+01,2.14397E-01,1.58605E+00
qd6dkqvw,1.16210E+02,-3.19100E+01,1.88889E-01,1.56046E+00
qd6ds2v9,1.16210E+02,-3.19000E+01,1.91422E-01,1.59667E+00
qd6ds6te,1.16210E+02,-3.18900E+01,1.85719E-01,1.53172E+00
qd6dskmt,1.16210E+02,-3.18800E+01,1.96690E-01,1.62146E+00
qd6ds8uc,1.16220E+02,-3.19000E+01,1.67341E-01,1.56967E+00
qd6dsdsg,1.16220E+02,-3.18900E+01,1.86416E-01,1.63569E+00
qd6dswhz,1.16220E+02,-3.18700E+01,1.66329E-01,1.57242E+00
qd6dsfs5,1.16230E+02,-3.18900E+01,1.49961E-01,1.57372E+00
